id,status,title,slug,date,modified,word_count,main_word_count,has_sources,source_items,source_links,bare_source_urls,internal_links,external_links,has_thumb,thumb_alt,focus,seo,desc,faq_visible,faq_schema,traffic,issues
2492,publish,باتری کوانتومی؛ چرا بزرگ تر یعنی سریع تر؟,quantum-battery,2026-09-05 23:05:17,2026-09-18 02:05:02,1145,1084,True,3,3,0,5,3,True,اینفوگرافیک آموزشی «باتری کوانتمی؛ چرا بزرگ تر یعنی سریع تر؟»,,,باتری کوانتومی چیست و چرا بزرگ‌تر یعنی سریع‌تر؟ ایدهٔ شارژ جمعی با درهم‌تنیدگی، و فاصلهٔ نظریه تا کاربرد واقعی.,0,False,yellow,فاقد کلیدواژه کانونی
2493,publish,افت وخیز کوانتومی؛ چطور کهکشان ها متولد شدند؟,quantum-fluctuations-cosmos,2026-09-05 23:05:17,2026-09-05 23:05:17,1040,971,True,3,3,0,4,3,True,اینفوگرافیک آموزشی «فیبر نوری چگونه کار می‌کند؟»,,,افت‌وخیزهای کوانتومی چطور کهکشان‌ها را ساختند؟ از نوسانات ریز در کسری از ثانیهٔ نخست جهان تا شبکهٔ عظیم کهکشانی امروز.,0,False,yellow,فاقد کلیدواژه کانونی
2494,publish,اینترنت کوانتومی فضایی؛ ماجرای ماهوارهٔ میسیوس,quantum-internet-satellite,2026-09-05 23:05:17,2026-09-18 02:32:00,1123,1064,True,3,3,0,5,3,True,اینفوگرافیک آموزشی «اینترنت کوانتمی فضایی؛ ماجرای ماهوارهٔ میسیوس»,,,اینترنت کوانتومی و ماهوارهٔ میسیوس: توزیع کلید کوانتومی از فضا، رکورد ۱۲۰۰ کیلومتر، و موانع باقی‌مانده.,0,False,yellow,فاقد کلیدواژه کانونی
2495,publish,یادگیری ماشین کوانتومی؛ وعده ها و واقعیت ها,quantum-machine-learning,2026-09-05 23:05:17,2026-09-18 02:33:02,1059,1002,True,3,3,0,3,3,True,اینفوگرافیک آموزشی «یادگیری ماشین کوانتمی؛ وعده ها و واقعیت ها»,,,یادگیری ماشین کوانتومی چه وعده‌ای می‌دهد و واقعیت کجاست؟ جدا کردن نتایج نظری از آنچه امروز واقعاً اجرا شدنی است.,0,False,yellow,فاقد کلیدواژه کانونی
2496,publish,رادار کوانتومی؛ آیا جنگندهٔ رادارگریز را می بیند؟,quantum-radar,2026-09-05 23:05:17,2026-09-05 23:05:17,1137,1078,True,3,3,0,4,3,True,اینفوگرافیک آموزشی «رادار کوانتمی؛ آیا جنگندهٔ رادارگریز را می بیند؟»,,,رادار کوانتومی چیست و آیا جنگندهٔ رادارگریز را می‌بیند؟ ایدهٔ فوتون‌های درهم‌تنیده و فاصلهٔ ادعاها با واقعیت آزمایشگاه.,0,False,yellow,فاقد کلیدواژه کانونی
2497,publish,مایع اسپینی کوانتومی؛ ماده ای که هرگز آرام نمی گیرد,quantum-spin-liquid,2026-09-05 23:05:17,2026-09-19 05:27:34,1050,986,True,3,3,0,4,3,True,مایع اسپینی کوانتومی,,,مایع اسپینی کوانتومی چیست؟ ماده‌ای که حتی در صفر مطلق آرام نمی‌گیرد، و چرا گزینه‌ای جدی برای حافظهٔ کوانتومی مقاوم است.,0,False,yellow,فاقد کلیدواژه کانونی
2498,publish,ترمودینامیک کوانتومی؛ موتوری به اندازهٔ یک اتم,quantum-thermodynamics,2026-09-05 23:05:17,2026-09-05 23:05:17,1081,1023,True,3,3,0,4,3,True,اینفوگرافیک آموزشی «ترمودینامیک کوانتمی؛ موتوری به اندازهٔ یک اتم»,,,ترمودینامیک کوانتومی چیست؟ معنای گرما و کار در مقیاس تک‌ذره، و اینکه آیا قانون دوم در دنیای کوانتومی هم برقرار است.,0,False,yellow,فاقد کلیدواژه کانونی
2500,publish,پارادوکس اطلاعات سیاه چاله؛ معمای هاوکینگ,black-hole-information-paradox,2026-09-05 23:25:55,2026-09-05 23:25:55,1171,1067,True,5,5,0,4,5,True,اینفوگرافیک آموزشی «پارادوکس اطلاعات سیاه چاله؛ معمای هاوکینگ»,,,پارادوکس اطلاعات سیاه‌چاله چیست؟ تابش هاوکینگ، تضاد با اصل بقای اطلاعات، و راه‌حل‌هایی که هنوز محل اختلاف‌اند.,0,False,yellow,فاقد کلیدواژه کانونی
2501,publish,چرا تله پورت انسان از نظر علمی غیرممکن است؟,human-teleportation,2026-09-05 23:25:55,2026-09-05 23:25:55,1069,1006,True,3,3,0,9,3,True,اینفوگرافیک آموزشی «چرا تله پورت انسان از نظر علمی غیرممکن است؟»,,,آیا تله‌پورت انسان ممکن است؟ تفاوت تله‌پورت کوانتومی با نسخهٔ علمی-تخیلی، قضیهٔ عدم شبیه‌سازی، و موانع واقعی.,0,False,yellow,فاقد کلیدواژه کانونی
2502,publish,ده دیدگاه فیزیکدانان بزرگ دربارهٔ عجایب کوانتوم,physicists-on-quantum-weirdness,2026-09-05 23:25:55,2026-09-05 23:25:55,1253,1115,True,6,6,0,11,6,True,اینفوگرافیک آموزشی «ده دیدگاه فیزیکدانان بزرگ دربارهٔ عجایب کوانتوم»,,,ده فیزیک‌دان بزرگ دربارهٔ عجیب بودن کوانتوم چه گفتند؟ از بور و فاینمن تا مرمین — و اینکه هر جمله دقیقاً یعنی چه.,0,False,yellow,فاقد کلیدواژه کانونی
2503,publish,بهترین مستندهای فیزیک کوانتوم که باید ببینید,quantum-documentaries,2026-09-05 23:25:55,2026-09-05 23:25:55,986,942,True,3,3,0,11,3,True,,,,کدام مستندهای کوانتومی ارزش دیدن دارند؟ معرفی نمونه‌های معتبر و هشدار دربارهٔ آن‌هایی که علم را با شبه‌علم مخلوط می‌کنند.,0,False,yellow,تصویر شاخص بدون ALT | فاقد کلیدواژه کانونی
2504,publish,فیزیک کوانتوم در فیلم مرد مورچه ای؛ واقعیت یا تخیل؟,quantum-physics-in-movies-ant-man,2026-09-05 23:25:55,2026-09-05 23:25:55,1360,1259,True,4,4,0,6,4,True,,,,فیزیک کوانتوم در فیلم مرد مورچه‌ای: کجای «قلمرو کوانتومی» به علم واقعی وصل است و از کجا به بعد فقط ابزار داستان است.,0,False,yellow,تصویر شاخص بدون ALT | فاقد کلیدواژه کانونی
2505,publish,آیا سفر در زمان با فیزیک کوانتوم ممکن است؟,quantum-time-travel,2026-09-05 23:25:55,2026-09-05 23:25:55,1277,1166,True,4,4,0,4,4,True,ساعت، حلقۀ زمانی و تونل میان «حال» و «آینده» با نمادهای کوانتومی در میانه,,,سفر در زمان با کوانتوم؛ ادعاها در برابر واقعیت. بررسی علیت معکوس، پارادوکس‌ها و آنچه فیزیک امروز واقعاً می‌گوید.,0,False,yellow,فاقد کلیدواژه کانونی
2512,publish,قانون جذب و کوانتوم؛ کجای این استدلال می لنگد؟,law-of-attraction-quantum,2026-09-06 00:53:19,2026-09-18 02:01:38,1452,1350,True,5,5,0,9,5,True,اینفوگرافیک آموزشی «قانون جذب و کوانتوم؛ کجای این استدلال می لنگد؟»,,,قانون جذب و کوانتوم: کجای این استدلال می‌لنگد؟ چرا ربط دادن آرزو به فروپاشی تابع موج هیچ پایهٔ فیزیکی ندارد.,0,False,yellow,فاقد کلیدواژه کانونی
2513,publish,نوبل فیزیک ۲۰۲۵؛ وقتی یک مدار مثل اتم رفتار کرد,nobel-physics-2025,2026-09-06 00:53:19,2026-09-06 00:53:19,1376,1238,True,5,5,0,11,5,True,مدار ابررسانا، اتم با ترازهای انرژی و نمودار گذار؛ نماد چیدمان کوانتومی در مقیاس ماکرو,,,نوبل فیزیک ۲۰۲۵ به چه کسانی رسید و چرا؟ اثبات رفتار کوانتومی در یک مدار الکتریکی قابل لمس، و پیامدهایش برای رایانش.,0,False,yellow,فاقد کلیدواژه کانونی
2514,publish,روز کیو چیست و واقعاً کِی می رسد؟,q-day,2026-09-06 00:53:19,2026-09-18 02:18:17,1537,1413,True,5,5,0,8,5,True,اینفوگرافیک آموزشی «روز کیو چیست و واقعاً کِی می رسد؟»,,,روز کیو چیست و چقدر با آن فاصله داریم؟ چرا باید همین حالا نگران بود، و چه چیزهایی در آن روز آسیب نمی‌بینند.,0,False,yellow,فاقد کلیدواژه کانونی
2515,publish,نقطهٔ کوانتومی؛ کوانتومی که در تلویزیون شماست,quantum-dots-displays,2026-09-06 00:53:19,2026-09-06 00:53:19,1355,1244,True,5,5,0,6,5,True,آرایۀ نقطه‌های کوانتومی، نور پس‌زمینه و فیلتر سه‌رنگ در کنار تصویر رنگی تلویزیون,,,نقطهٔ کوانتومی چیست و چرا رنگ تلویزیون شما را بهتر می‌کند؟ رابطهٔ اندازهٔ ذره با رنگ نور، و کاربردش در نمایشگرها.,0,False,yellow,فاقد کلیدواژه کانونی
2516,publish,تراشهٔ ویلو؛ گوگل واقعاً چه چیزی را ثابت کرد؟,willow-chip,2026-09-06 00:53:19,2026-09-18 02:04:04,1266,1138,True,5,5,0,8,5,True,اینفوگرافیک آموزشی «تراشهٔ ویلو؛ گوگل واقعاً چه چیزی را ثابت کرد؟»,,,تراشهٔ ویلو گوگل چه دستاوردی داشت؟ چرا کاهش نرخ خطا با بزرگ‌تر شدن کد تصحیح، مهم‌ترین بخش این خبر بود.,0,False,yellow,فاقد کلیدواژه کانونی
2520,publish,الان جمع کن، بعداً رمزگشایی کن؛ تهدیدی که فعال است,harvest-now-decrypt-later,2026-09-06 01:32:27,2026-09-06 01:32:27,1394,1272,True,5,5,0,6,5,True,هکر در حال دانلود داده، ذخیره‌رمز، رایانندۀ کوانتومی و فایل بازشده؛ نمودار زمان‌بندی حمله,,,«الان جمع کن، بعداً رمزگشایی کن»: تهدیدی که همین امروز فعال است، و چرا داده‌های بلندمدت بیشتر در معرض‌اند.,1,False,yellow,فاقد کلیدواژه کانونی
2521,publish,آیا کامپیوتر کوانتومی بیت کوین را نابود می کند؟,bitcoin-quantum-threat,2026-09-06 01:32:27,2026-09-06 01:32:27,1341,1218,True,5,5,0,6,5,True,سکهٔ بیت‌کوین، دستگاه رقیق‌سازی کوانتومی و سکهٔ شکسته؛ میان‌بُرهای امنیتی و امضای دیجیتال,,,آیا کامپیوتر کوانتومی بیت‌کوین را نابود می‌کند؟ کدام بخش واقعاً آسیب‌پذیر است، و چرا تیترهای رایج ناقص‌اند.,2,False,yellow,فاقد کلیدواژه کانونی
2522,publish,پاک کن کوانتومی؛ آیا آینده بر گذشته اثر می گذارد؟,quantum-eraser,2026-09-06 01:32:27,2026-09-18 02:00:14,1361,1243,True,5,5,0,7,5,True,اینفوگرافیک آموزشی «پاک کن کوانتمی؛ آیا آینده بر گذشته اثر می گذارد؟»,,,پاک‌کن کوانتومی چیست و آیا آینده بر گذشته اثر می‌گذارد؟ چرا این آزمایش بیش از هر آزمایشی بد فهمیده شده است.,0,False,yellow,فاقد کلیدواژه کانونی
2523,publish,پایان قانون مور؛ چرا ترانزیستورها به دیوار خوردند؟,moore-law-quantum-limit,2026-09-06 01:32:27,2026-09-06 01:32:27,1335,1227,True,5,5,0,6,5,True,ردیف تراشه‌ها از دههٔ ۱۹۷ تا ۲۰۰ و تابلوی STOP پیش از ستون راه‌حل‌های کوانتومی؛ نمودار محدودیت فیزیکی اندازه,,,چرا قانون مور به دیوار خورد؟ وقتی ترانزیستور آن‌قدر کوچک می‌شود که الکترون‌ها با تونل‌زنی از آن نشت می‌کنند.,1,False,yellow,فاقد کلیدواژه کانونی
2524,publish,صد سالگی کوانتوم؛ از جزیرهٔ هلگولاند تا امروز,quantum-century-2025,2026-09-06 01:32:27,2026-09-18 02:00:56,1322,1208,True,6,6,0,25,6,True,اینفوگرافیک آموزشی «صد سالگی کوانتوم؛ از جزیرهٔ هلگولاند تا امروز»,,,صد سالگی مکانیک کوانتومی: از جزیرهٔ هلگولاند و تابستان ۱۹۲۵ تا فناوری‌هایی که امروز بر پایهٔ آن کار می‌کنند.,0,False,yellow,فاقد کلیدواژه کانونی
2527,publish,عدد تصادفی کوانتومی؛ تنها تصادف واقعی جهان,quantum-random-number-generator,2026-09-06 02:34:03,2026-09-18 01:59:25,1103,994,True,5,5,0,6,5,True,اینفوگرافیک آموزشی «عدد تصادفی کوانتمی؛ تنها تصادف واقعی جهان»,,,مولد اعداد تصادفی کوانتومی چطور کار می‌کند؟ فرق تصادف واقعی با شبه‌تصادف رایانه‌ای و کاربردش در رمزنگاری.,0,False,yellow,فاقد کلیدواژه کانونی
2528,publish,ابررسانای دمای اتاق؛ درس LK-99 دربارهٔ هیجان علمی,room-temperature-superconductor,2026-09-06 02:34:03,2026-09-06 02:34:03,1041,922,True,5,5,0,3,5,True,سه نمونه: رسانای معمولی، نمونۀ ادعایی LK-99 و ابررسانا در برابر دماسنج ۲۵ درجه؛ نمودار مقاومت صفر,,,ابررسانای دمای اتاق؛ چرا هر بار خبرش می‌آید و پس گرفته می‌شود؟ ماجرای ادعاهای اخیر و اینکه چرا اثباتش این‌قدر سخت است.,1,False,yellow,فاقد کلیدواژه کانونی
2529,publish,انرژی نقطهٔ صفر و افسانهٔ انرژی رایگان,zero-point-energy-scam,2026-09-06 02:34:03,2026-09-06 02:34:03,1286,1181,True,5,5,0,7,5,True,نوسانگر کوانتومی در پایین‌ترین تراز، دستگاه «انرژی رایگان» با علامت ممنوع و نمودار قوانین فیزیک,,,انرژی نقطهٔ صفر واقعی است اما رایگان نیست. چرا ادعای استخراج انرژی بی‌پایان از خلأ با ترمودینامیک جور درنمی‌آید.,0,False,yellow,فاقد کلیدواژه کانونی
2530,publish,حباب هیجان کوانتومی؛ چقدرش واقعی است؟,quantum-hype-bubble,2026-09-06 02:34:03,2026-09-06 02:34:03,1263,1168,True,5,5,0,14,5,True,بلندگوی تبلیغاتی با کاغذدوار، گوی بلورین کوانتوم و آزمایش نوری با نتیجهٔ تأییدشده,,,حباب تبلیغاتی کوانتوم: چطور خبرهای اغراق‌شده را از پیشرفت واقعی تشخیص دهیم و کدام ادعاها معمولاً بزرگ‌نمایی‌اند.,0,False,yellow,فاقد کلیدواژه کانونی
2531,publish,آنیلینگ کوانتومی؛ چرا هزار کیوبیت یعنی هزار کیوبیت نیست,quantum-annealing-dwave,2026-09-06 02:34:03,2026-09-06 02:34:03,1223,1102,True,6,6,0,13,6,True,آرایۀ ۱۰۰۰ کیوبیت، منحنی آنیلینگ و نمودار بهترین پاسخ در برابر محاسبۀ کلاسیک,,,بازپخت کوانتومی و ماشین‌های دی-ویو چه می‌کنند؟ تفاوتشان با کامپیوتر کوانتومی همه‌منظوره و اینکه در چه مسائلی مفیدند.,0,False,yellow,فاقد کلیدواژه کانونی
2533,publish,پیوند جوزفسون؛ قلب تپندهٔ کامپیوتر کوانتومی,josephson-junction,2026-09-06 02:45:33,2026-09-06 02:45:33,1155,1025,True,5,5,0,13,5,True,حلقۀ ابررسانا با لایۀ عایق نازک، جریان ابررسانا در دو سو و کیوبیت ترنس‌مون با ترازهای صفر و یک,,,پیوند جوزفسون چیست و چرا قلب کامپیوتر کوانتومی است؟ دو ابررسانا، یک لایهٔ عایق نازک، و اتمی مصنوعی که از آن ساخته می‌شود.,0,False,yellow,فاقد کلیدواژه کانونی
2534,publish,ناوبری کوانتومی؛ مسیریابی بدون ماهواره,quantum-navigation,2026-09-06 02:45:33,2026-09-18 02:09:09,1049,949,True,5,4,0,7,4,True,اینفوگرافیک آموزشی «ناوبری کوانتمی؛ مسیریابی بدون ماهواره»,,,ناوبری کوانتومی چیست؟ مسیریابی دقیق بدون سیگنال ماهواره با شتاب‌سنج‌ها و ژیروسکوپ‌های اتمی.,0,False,yellow,فاقد کلیدواژه کانونی
2535,publish,پارادوکس دوست ویگنر؛ آیا واقعیت برای همه یکی است؟,wigner-friend,2026-09-06 02:45:33,2026-09-18 02:02:31,1170,1065,True,5,5,0,11,5,True,اینفوگرافیک آموزشی «پارادوکس دوست ویگنر؛ آیا واقعیت برای همه یکی است؟»,,,پارادوکس دوست ویگنر چیست؟ آزمایشی فکری که می‌پرسد آیا واقعیت می‌تواند برای دو ناظر متفاوت باشد.,0,False,yellow,فاقد کلیدواژه کانونی
2536,publish,جاودانگی کوانتومی؛ کجای این استدلال می لنگد؟,quantum-immortality,2026-09-06 02:45:33,2026-09-06 02:45:33,1142,1029,True,5,5,0,8,5,True,اینفوگرافیک آموزشی «جاودانگی کوانتمی؛ کجای این استدلال می لنگد؟»,,,جاودانگی کوانتومی چیست و چرا استدلالش نادرست است؟ فرض‌های پنهانی که این ایدهٔ اینترنتی روی آن‌ها بنا شده.,0,False,yellow,فاقد کلیدواژه کانونی
2537,publish,آیا جهان یک شبیه سازی است؟ نقد سه استدلال کوانتومی,simulation-hypothesis-quantum,2026-09-06 02:45:33,2026-09-18 02:51:43,1151,1048,True,5,5,0,7,5,True,شبیه سازی کوانتومی,,,آیا جهان یک شبیه‌سازی است؟ نقد سه استدلال کوانتومی رایج: کوانتیده بودن انرژی، نقش مشاهده، و محدودیت سرعت نور.,0,False,yellow,فاقد کلیدواژه کانونی
2741,publish,گلوئون و بوزون W و Z؛ چسب هسته و واپاشی,gluon-w-z-bosons,2026-09-09 16:00:31,2026-09-09 16:00:31,1237,1143,True,4,4,1,8,4,True,سه کوارک رنگی با حلقه‌های گلوئون در پروتون و نمودار واپاشی بتا با بوزون سنگین Z,,,,0,False,red,فاقد توضیحات متا | فاقد کلیدواژه کانونی
2742,publish,میون و تاو؛ پسرعموهای سنگین الکترون,muon-and-tau,2026-09-10 07:28:40,2026-09-10 07:28:40,1012,922,True,4,4,2,5,4,True,سه نسل با نمادهای e، μ و τ و ستون جرم نسبی؛ بار منفی یکسان و عمرهای متفاوت,,,,0,False,red,فاقد توضیحات متا | فاقد کلیدواژه کانونی
2745,publish,حافظه بلندمدت مغز کوانتومی است؟,quantum-long-term-memory,2026-09-09 09:53:07,2026-09-09 09:53:07,1130,1060,True,3,3,1,5,3,True,مغز در دو حالت کلاسیک و کوانتومی با نمادهای بیت و کیوبیت و فلش میان سیناپس‌ها,,,,0,False,red,فاقد توضیحات متا | فاقد کلیدواژه کانونی
2751,publish,کامپیوتر توپولوژیک؛ گره ای که خطا را نمی بیند,topological-quantum-computing,2026-09-09 18:02:10,2026-09-09 18:02:10,1030,955,True,3,3,0,8,3,True,اینفوگرافیک آموزشی «کامپیوتر توپولوژیک؛ گره ای که خطا را نمی بیند»,,,,0,False,red,فاقد توضیحات متا | فاقد کلیدواژه کانونی
2760,publish,تله پورت پیوسته؛ موج نور نه فقط کیوبیت,continuous-variable-teleportation,2026-09-09 18:03:03,2026-09-19 04:36:20,891,826,True,3,3,0,7,3,True,تله‌پورت پیوسته؛ نمایش انتقال حالت کوانتومی موج نور از فرستنده به گیرنده با اندازه‌گیری، کانال کلاسیک و بازسازی موج.,,,,0,False,red,فاقد توضیحات متا | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی
2743,publish,پروتون از چه ساخته شده؟ کوارک کافی نیست,proton-neutron-quark-structure,2026-09-10 16:19:07,2026-09-10 16:19:07,1013,929,True,4,4,1,6,4,True,جمع سه کوارک بالا-بالا-پایین، ابر گلوئون‌ها و ذرات مجازی درون پروتون؛ نمودار بار الکتریکی اجزا,,,,0,False,red,فاقد توضیحات متا | فاقد کلیدواژه کانونی
2744,publish,تونل زنی در میتوکندری؛ الکترون یا پروتون؟,mitochondria-proton-tunneling,2026-09-14 20:00:35,2026-09-18 02:26:29,1378,1262,True,5,5,1,5,5,True,اینفوگرافیک آموزشی «تونل زنی در میتوکندری؛ الکترون یا پروتون؟»,,,,0,False,red,فاقد توضیحات متا | فاقد کلیدواژه کانونی
2746,publish,آنزیم های ترمیم DNA؛ جهش آخر خط نیست,dna-repair-enzymes,2026-09-14 20:00:35,2026-09-14 20:00:35,1255,1171,True,4,4,1,4,4,True,دوبلکس مارپیچ با شکست، آنزیم DNA Repair در حال اصلاح و دوبلکس سالم با تیک سبز,,,,0,False,red,فاقد توضیحات متا | فاقد کلیدواژه کانونی
2747,publish,نوبل فیزیک ۲۰۱۲؛ یک ذره را گرفتند و نکشتند,nobel-physics-2012,2026-09-14 20:00:35,2026-09-14 20:00:35,993,925,True,3,3,1,7,3,True,تلهٔ یون با پرتو لیزر، نماد هیدروژن و نمودار طیفی؛ مدال نوبل در کنار چیدمان آزمایش,,,,0,False,red,فاقد توضیحات متا | فاقد کلیدواژه کانونی
2748,publish,نوبل فیزیک ۲۰۲۲؛ درهم تنیدگی دیگر فلسفه نیست,nobel-physics-2022,2026-09-14 20:00:35,2026-09-14 20:00:35,959,845,True,5,5,1,11,5,True,دو آشکارساز با نتیجه‌های صفر و یک و دو کیوبیت درهم‌تیده در میانه؛ نمودار نقض نامساوی بل,,,,0,False,red,فاقد توضیحات متا | فاقد کلیدواژه کانونی
2749,publish,آزمایش بل بدون حفره ۲۰۱۵ چه بود؟,loophole-free-bell-test,2026-09-14 20:00:35,2026-09-14 20:00:35,951,877,True,3,3,0,6,3,True,دو آشکارساز و جفت فوتون‌های همبسته با نتایج صفر و یک؛ نمودار بستن حفرۀ آزادی انتخاب و محلی بودن,,,,0,False,red,فاقد توضیحات متا | فاقد کلیدواژه کانونی
2750,publish,انتخاب تأخیری ویلر؛ فوتون از قبل تصمیم نگرفته,wheeler-delayed-choice,2026-09-14 20:00:35,2026-09-18 02:25:53,984,907,True,3,3,0,7,3,True,اینفوگرافیک آموزشی «انتخاب تأخیری ویلر؛ فوتون از قبل تصمیم نگرفته»,,,,0,False,red,فاقد توضیحات متا | فاقد کلیدواژه کانونی
2752,publish,سه جور کیوبیت؛ ابررسانا، یون و فوتون,qubit-types-compared,2026-09-14 20:00:35,2026-09-14 20:00:35,913,835,True,3,3,0,14,3,True,حلقۀ ابررسانا، یون در تله و فوتون در مسیر نوری؛ سه ستون مقایسۀ پلتفرم‌ها,,,,0,False,red,فاقد توضیحات متا | فاقد کلیدواژه کانونی
2753,publish,ریپیتر کوانتومی؛ چاپارخانهٔ درهم تنیدگی,quantum-repeater,2026-09-14 20:00:35,2026-09-19 04:27:54,914,823,True,3,3,0,7,3,True,ریپیتر کوانتومی؛ نمایش انتقال درهم‌تنیدگی کوانتومی بین مبدأ و مقصد با استفاده از جفت‌های درهم‌تنیده.,,,,0,False,red,فاقد توضیحات متا | فاقد کلیدواژه کانونی
2754,publish,پروتکل BB84؛ قفل با فوتون نه با عدد سخت,bb84-protocol,2026-09-14 20:00:35,2026-09-14 20:00:35,946,877,True,3,3,0,8,3,True,آلیس و باب با پایانه‌ها، فوتون‌ها با قطبش‌های تصادفی و کانال شنود؛ نمودار کلید نهایی,,,,0,False,red,فاقد توضیحات متا | فاقد کلیدواژه کانونی
2755,publish,محاسبه با اندازه گیری؛ کامپیوتر یک طرفه,measurement-based-quantum-computing,2026-09-14 20:00:35,2026-09-14 20:00:35,902,843,True,3,3,0,7,3,True,گراف حالت درهم‌تیده، ردیف دروازه‌ها و اندازه‌گیری‌های متوالی که خروجی کلاسیک می‌سازد,,,,0,False,red,فاقد توضیحات متا | فاقد کلیدواژه کانونی
2756,publish,الگوریتم HHL؛ حل معادله با قید ریز چاپ,hhl-algorithm,2026-09-14 20:00:35,2026-09-14 20:00:35,905,834,True,3,3,0,7,3,True,فلش Ax=b در سه گام: تحلیل مقدار ویژه، چرخش کنترل‌شده و اندازه‌گیری؛ بردار پاسخ در انتها,,,,0,False,red,فاقد توضیحات متا | فاقد کلیدواژه کانونی
2757,publish,اثر آهارونوف-بوهم؛ فاز بدون میدان محلی,aharonov-bohm-effect,2026-09-14 20:00:35,2026-09-14 20:00:35,917,834,True,3,3,0,6,3,True,منبع ذرات، سلونوئید میدان مغناطیسی درون حلقه، الگوی تداخل روشن و تاریک روی صفحه,,,,0,False,red,فاقد توضیحات متا | فاقد کلیدواژه کانونی
2758,publish,شکاف لمب؛ دو تراز که نباید جدا می شدند,lamb-shift,2026-09-14 20:00:35,2026-09-14 20:00:35,899,837,True,3,3,1,10,3,True,دو تراز انرژی با اختلاف کوچک ΔE، فوتون گسیلی و نمودار جابه‌جایی خط طیفی هیدروژن,,,,0,False,red,فاقد توضیحات متا | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی
2759,publish,ابررسانایی توپولوژیک؛ زوج با گره در لبه,topological-superconductivity,2026-09-14 20:00:35,2026-09-18 02:28:45,893,806,True,3,3,0,6,3,True,نوار توپولوژیک با زوج‌های مایورانا در دو لبه، حلقۀ جریان و نماد گرهٔ فاز,,,,0,False,red,فاقد توضیحات متا | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی
2761,publish,تفسیر تراکنشی,transactional-interpretation,2026-09-14 20:00:35,2026-09-18 02:29:46,1217,1217,False,0,0,0,0,3,True,فرستنده و گیرنده با دو موج رو به جلو و رو به عقب در میانهٔ رویداد کوانتومی,,,,4,False,red,فاقد بخش منابع | فاقد توضیحات متا | فاقد کلیدواژه کانونی | کمتر از ۳ لینک داخلی
2762,publish,کیوبیسم؛ احتمال مال شماست نه مال جهان,qbism,2026-09-14 20:00:35,2026-09-14 20:00:35,886,809,True,3,3,0,10,3,True,ناظر با حباب فکر، کرۀ بلوکی نماد وضعیت کوانتومی و جهان بیرون؛ نمودار باور شخصی,,,,0,False,red,فاقد توضیحات متا | ۵۰۰ تا ۸۹۹ کلمه | فاقد کلیدواژه کانونی
2763,publish,فروپاشی عینی؛ گربه بدون ناظر می میرد,objective-collapse,2026-09-14 20:00:35,2026-09-14 20:00:35,907,828,True,3,3,0,10,3,True,جعبهٔ گربۀ شرودینگر، نماد بدون ناظر و موجی که خودش فرو می‌پاشد؛ دو حالت زنده و مرده,,,,0,False,red,فاقد توضیحات متا | فاقد کلیدواژه کانونی
2764,publish,کریستال درمانی؛ سنگ شفا نمی دهد,crystal-healing-debunked,2026-09-14 20:00:35,2026-09-14 20:00:35,1077,959,True,5,5,1,7,5,True,اینفوگرافیک مقایسهٔ «امید و انتظار» و «واقعیت بدون شاهد علمی» با سنگ کوارتز در میانه و علامت ممنوع روی عبارت بدون اثر درمانی,,,,0,False,red,فاقد توضیحات متا | فاقد کلیدواژه کانونی
2765,publish,هوش مصنوعی کوانتومی؛ بیشترش برچسب است,quantum-ai-marketing-hype,2026-09-14 20:00:35,2026-09-14 20:00:35,980,884,True,4,4,0,7,4,True,بلندگوی تبلیغات و برچسب روی لوگوی AI، در کنار نمودار محدود و تحلیلی واقعیت امروز,,,,0,False,red,فاقد توضیحات متا | فاقد کلیدواژه کانونی
2832,publish,هایزنبرگ؛ نابغه ای که جنگ او را به دو نیم کرد,heisenberg-ww2,2026-09-15 05:32:33,2026-09-19 04:24:57,1635,1508,True,4,6,0,2,4,True,هایزنبرگ و جنگ جهانی دوم؛ بررسی نقش فیزیک کوانتومی و دانشمندان در دوران جنگ.,,,,0,False,red,فاقد توضیحات متا | فاقد کلیدواژه کانونی | کمتر از ۳ لینک داخلی
2835,publish,ماکس بورن و تفسیر احتمالاتی؛ مربع تابع موج چه می گوید؟,born-probability,2026-09-15 05:33:29,2026-09-19 04:24:05,1364,1278,True,4,4,0,5,3,True,تفسیر بورن و احتمال؛ نمایش تابع موج و تبدیل آن به توزیع احتمال مکان ذره.,,,,1,False,red,فاقد توضیحات متا | فاقد کلیدواژه کانونی
2838,publish,پاولی و اصل طرد؛ چرا دو الکترون مثل هم در یک «اتاق» نمی مانند؟,pauli-exclusion,2026-09-15 05:32:02,2026-09-19 05:45:58,1246,1157,True,4,7,0,10,3,True,اصل طرد پائولی؛ نمایش تفاوت حالت‌های کوانتومی الکترون‌ها در یک اتم.,,,,1,False,red,فاقد توضیحات متا | فاقد کلیدواژه کانونی
