همه ایرادات qpedia.ir — 2026-09-21 — 1725 مورد — قابل کپی
فرمت: [severity] code | slug | title | location | evidence | fix
[low] K03 | genetic-mutation | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«جهش ژنتیکی کوانتومی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | gluon-w-z-bosons | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«گلوئون بوزون W Z چسب» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | grover-algorithm | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«الگوریتم گروور» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | grw-collapse | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«تفسیر GRW فروپاشی خودبه خودی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | heisenberg-ww2 | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«هایزنبرگ نابغه ای جنگ او» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | hhl-algorithm | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«الگوریتم HHL حل معادله قید» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | higgs-boson | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«بوزون هیگز» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | holographic-principle | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«اصل هولوگرافیک جهان ما یک» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | human-teleportation | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«تله پورت انسان نظر علمی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | ibm-condor-processor | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«پردازندهٔ IBM Condor هزار کیوبیت» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | is-classical-physics-wrong | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«فیزیک کلاسیک اشتباه نه، محدود» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | is-many-worlds-real | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«کوانتوم چندجهانی واقعی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | josephson-junction | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«پیوند جوزفسون قلب تپندهٔ کامپیوتر» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | lamb-shift | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«شکاف لمب دو تراز نباید» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | law-of-attraction-quantum | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«قانون جذب کوانتوم کجای استدلال» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | loophole-free-bell-test | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«آزمایش بل بدون حفره ۲۰۱۵» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | majorana-topological | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«مایکروسافت کیوبیت های توپولوژیک مایورانا» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | measurement-based-quantum-computing | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«محاسبه اندازه گیری کامپیوتر یک» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | measurement-device-independent-qkd | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«QKD مستقل از دستگاه اندازه‌گیری» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | mind-quantum-reality | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«فکر کردن می توان واقعیت» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | mitochondria-proton-tunneling | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«تونل زنی میتوکندری الکترون پروتون» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | moore-law-quantum-limit | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«پایان قانون مور ترانزیستورها دیوار» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | mri-quantum | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«ام آرآی (MRI) کار می» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | muon-and-tau | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«میون تاو پسرعموهای سنگین الکترون» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | neutrino | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«نوترینو» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | nisq-era | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«دوران NISQ محدودیت های رایانه» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | no-cloning-theorem | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«قضیهٔ عدم کپی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | nobel-physics-2012 | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«نوبل فیزیک ۲۰۱۲ یک ذره» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | nobel-physics-2022 | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«نوبل فیزیک ۲۰۲۲ درهم تنیدگی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | nobel-physics-2025 | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«نوبل فیزیک ۲۰۲۵ وقتی یک» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | nuclear-spin | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«اسپین هسته ای» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | objective-collapse | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«فروپاشی عینی گربه بدون ناظر» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | observer | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«ناظر کوانتوم» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | optical-lattice | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«شبکهٔ نوری» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | pauli-exclusion | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«پاولی اصل طرد دو الکترون» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | pauli-exclusion-principle | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«اصل طرد پاولی دقیقاً می» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | pet-scan-antimatter | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«پادماده پزشکی اسکن پت چطور» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | photon | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«فوتون دقیقا» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | physicists-on-quantum-weirdness | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«ده دیدگاه فیزیکدانان بزرگ دربارهٔ» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | pilot-wave | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«تفسیر دوبروی-بوهم» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | planck-constant | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«ثابت پلانک کوچک ترین واحد» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | post-quantum-cryptography | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«رمزنگاری پساکوانتومی قفل های تازهٔ» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | proton-neutron-quark-structure | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«پروتون ساخته شده کوارک کافی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | q-day | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«روز کیو واقعاً کِی می» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | qbism | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«کیوبیسم احتمال مال شماست نه» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-ai-marketing-hype | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«هوش مصنوعی کوانتومی بیشترش برچسب» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-alternative-medicine-science | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«کوانتوم پزشکی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-analogy-exercise-boundary | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«تمرین ذهنی خودتان یک تمثیل» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-anesthesia | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«بیهوشی و کوانتوم» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-annealing-dwave | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«آنیلینگ کوانتومی هزار کیوبیت هزار» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-bacteria | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«کوانتوم در باکتری‌ها» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-battery | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«باتری کوانتومی بزرگ تر سریع» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-bounce | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«جهش کوانتومی کیهان» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-cancer | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«کوانتوم در سرطان» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-career-future-learn | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«آینده شغلی باید فیزیک کوانتوم» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-cell-signaling | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«پیام‌رسانی سلولی کوانتومی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-century-2025 | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«صد سالگی کوانتوم جزیرهٔ هلگولاند» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-chemistry | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«شیمی کوانتومی دستتان دیوار رد» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-chemistry-drug-discovery | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«شیمی محاسباتی کوانتومی کشف دارو» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-cheshire-cat | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«گربهٔ چشایر کوانتومی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-chromodynamics | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«کرومودینامیک کوانتومی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-classical-boundary | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«کوانتوم زندگی روزمره حس نمی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-computer-reality | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«کامپیوتر کوانتومی واقعیت فاصله دارد» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-cryptography-internet-security | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«رمزنگاری کوانتومی آیندهٔ امنیت اینترنت» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-darwinism | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«داروینیسم کوانتومی همه یک واقعیت» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-documentaries | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«بهترین مستندهای فیزیک کوانتوم باید» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-dots-displays | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«نقطهٔ کوانتومی کوانتومی تلویزیون شماست» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-droplet | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«قطرهٔ کوانتومی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-electrodynamics | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«الکترودینامیک کوانتومی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-entanglement-explained | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«درهم تنیدگی کوانتومی اثر شبح» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-entropy | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«آنتروپی کوانتومی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-eraser | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«پاک کن کوانتومی آینده بر» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-error-correction | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«تصحیح خطای کوانتومی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-fivefold-mental-map | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«نقشهٔ ذهنی پنج گانه فهم» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-fluctuation-theorem | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«قضیهٔ نوسان کوانتومی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-fluctuations-cosmos | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«افت وخیز کوانتومی چطور کهکشان» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-free-will | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«کوانتوم ارادهٔ آزاد آینده قبل» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-gate | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«گیت کوانتومی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-gravity | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«گرانش کوانتومی بزرگ ترین چالش» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-healing-debunked | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«شفای کوانتومی ادعا شبه علم» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-history | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«تاریخ صد ساله فیزیک کوانتوم» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-hype-bubble | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«حباب هیجان کوانتومی چقدرش واقعی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-immortality | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«جاودانگی کوانتومی کجای استدلال می» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-internet-satellite | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«اینترنت کوانتومی فضایی ماجرای ماهوارهٔ» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-interpretation-debate | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«فیزیک دانان بر سر معنای» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-kernel | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«هستهٔ کوانتومی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-learning-resources | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«منابع معتبر فارسی انگلیسی یادگیری» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-long-term-memory | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«حافظه بلندمدت مغز کوانتومی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-machine-learning | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«یادگیری ماشین کوانتومی وعده ها» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-measurement | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«اندازه گیری فروپاشی کوانتوم بزرگ» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-memory | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«حافظه کوانتومی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-navigation | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«ناوبری کوانتومی مسیریابی بدون ماهواره» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-network | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«شبکهٔ کوانتومی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-neural-network | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«شبکهٔ عصبی کوانتومی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-number | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«عدد کوانتومی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-physics-in-movies-ant-man | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«فیزیک کوانتوم فیلم مرد مورچه» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-physics-vs-quantum-mechanics | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«تفاوت فیزیک کوانتوم مکانیک کوانتومی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-pigeonhole | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«اصل لانه‌کبوتری کوانتومی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-radar | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«رادار کوانتومی جنگندهٔ رادارگریز می» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-random-number-generator | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«عدد تصادفی کوانتومی تنها تصادف» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-realism | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«رئالیسم کوانتومی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-repeater | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«ریپیتر کوانتومی چاپارخانهٔ درهم تنیدگی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-sensors | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«حسگرهای کوانتومی آیندهٔ دقت اندازه» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-simulation | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«شبیه سازی کوانتومی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-smell | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«حس بویایی شکل ارتعاش» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-spin | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«اسپین چرخشی چرخش نیست» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-spin-liquid | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«مایع اسپینی کوانتومی ماده ای» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-state | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«حالت کوانتومی الکترون کجاست پرسش» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-superposition | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«برهم نهی کوانتومی سکهٔ چرخان،» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-supremacy | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«برتری کوانتومی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-thermodynamics | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«ترمودینامیک کوانتومی موتوری اندازهٔ یک» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-time-travel | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«سفر زمان فیزیک کوانتوم» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-tunneling | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«تونل زنی کوانتومی پدیده ای» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-understanding-achievement | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«نفهمیدنِ درست کوانتوم، خودش یک» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quantum-viruses | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«کوانتوم در ویروس‌ها» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | quark | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«کوارک» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | qubit | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«کیوبیت بیت کوانتومی یک بیت» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | qubit-types-compared | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«سه جور کیوبیت ابررسانا، یون» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | room-temperature-superconductor | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«ابررسانای دمای اتاق درس LK-99» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | schrodinger-life-equation | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«شرودینگر زندگی، معادله گربه ای» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | shor-algorithm | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«الگوریتم شور» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | simulation-hypothesis-quantum | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«جهان یک شبیه سازی نقد» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | solar-cells-photoelectric | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«پنل خورشیدی اثر فوتوالکتریک تبدیل» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | solvay-conference-1927 | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«کنفرانس سولوی ۱۹۲۷» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | spontaneous-parametric-down-conversion | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«تبدیل پارامتری خودبه‌خودی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | spot-pseudoscience-one-sentence | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«ادعای شبه علمی یک جمله» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | squid | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«اسکویید» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | standard-model | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«مدل استاندارد» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | stellar-fusion | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«همجوشی ستارگان» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | stern-gerlach-experiment | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«آزمایش اشترن-گرلاخ» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | stimulated-emission | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«گسیل تحریکی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | string-theory-quantum | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«نظریهٔ ریسمان کوانتوم جهان جنس» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | superfluidity | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«ابرشارگی مایعی لیوان بالا می» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | superposition-explained | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«برهم نهی وقتی یک ذره» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | time-crystal | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«کریستال زمان ماده ای زمان» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | topological-quantum-computing | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«کامپیوتر توپولوژیک گره ای خطا» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | topological-superconductivity | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«ابررسانایی توپولوژیک زوج گره لبه» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | transactional-interpretation | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«تفسیر تراکنشی» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | transistor-quantum | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«ترانزیستور کوانتوم جیب شما» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | variational-quantum-eigensolver | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«الگوریتم VQE» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | virtual-particles | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«ذرات مجازی چیستند» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | wave-function | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«تابع موج کامل ترین نقشهٔ» | fix:کلیدواژه را در توضیح متا بگنجانید
[low] K03 | wave-particle-duality | کلیدواژه کانونی در متای توضیح نیست | loc:meta description | ev:kw=«دوگانگی موج ذره» | fix:کلیدواژه را در توضیح متا بگنجانید
