post_id,slug,url,status,title,title_len,meta_len,focus_kw,words,sentences,paragraphs,reading_time_min,h2_count,h3_count,has_sources_head,has_faq,has_summary,has_misconception,has_lead,img_total,img_missing_alt,img_empty_alt,img_bad_name,featured_set,featured_alt,featured_w,featured_h,internal_unique,external_unique,broken_n,draft_targets_n,authority_hits,inbound,schema,pubDate,post_date,post_modified,score_A,score_B,score_C,score_D,score_E,score_F,score_G,score_total,grade,issue_n,issue_high,issue_weight,fix_priority
3537,squid,https://qpedia.ir/squid/,publish,اسکویید؛ حساس‌ترین حلقه برای شنیدن میدان مغناطیسی,49,120,اسکویید,361,32,17,1.8,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Sun, 20 Sep 2026 15:35:15 +0000",2026-09-20 19:05:15,2026-09-20 19:34:15,18,7,18,15,16,6,2,82,yellow,5,1,13,29.7
3414,quantum-anesthesia,https://qpedia.ir/quantum-anesthesia/,publish,بیهوشی و کوانتوم؛ فرضیه‌ای جذاب با شواهد محدود,46,125,بیهوشی و کوانتوم,379,33,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 01:18:34 +0000",2026-09-21 04:48:34,2026-09-21 04:48:34,18,7,18,15,16,6,2,82,yellow,5,1,13,29.7
3416,quantum-cancer,https://qpedia.ir/quantum-cancer/,publish,کوانتوم در سرطان؛ از ابزار تشخیص تا ادعاهای درمانی,50,129,کوانتوم در سرطان,377,33,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:54 +0000",2026-09-21 09:14:54,2026-09-21 09:14:54,18,7,18,15,16,6,2,82,yellow,5,1,13,29.7
3418,quantum-bacteria,https://qpedia.ir/quantum-bacteria/,publish,کوانتوم در باکتری‌ها؛ از فتوسنتز تا حس‌کردن میدان,49,135,کوانتوم در باکتری‌ها,376,29,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,7,18,15,16,6,2,82,yellow,5,1,13,29.7
3420,quantum-viruses,https://qpedia.ir/quantum-viruses/,publish,کوانتوم در ویروس‌ها؛ علم مولکولی یا برچسبی گمراه‌کننده؟,55,127,کوانتوم در ویروس‌ها,393,32,17,2.0,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,7,18,15,16,6,2,82,yellow,5,1,13,29.7
3428,quantum-cheshire-cat,https://qpedia.ir/quantum-cheshire-cat/,publish,گربهٔ چشایر کوانتومی؛ آیا ویژگی واقعاً از ذره جدا می‌شود؟,57,135,گربهٔ چشایر کوانتومی,410,28,17,2.0,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,7,18,15,16,6,2,82,yellow,5,1,13,29.7
3445,electroweak-theory,https://qpedia.ir/electroweak-theory/,publish,نظریهٔ الکتروضعیف؛ اتحاد نور و واپاشی هسته‌ای,45,124,نظریهٔ الکتروضعیف,339,29,17,1.7,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:54 +0000",2026-09-21 09:14:54,2026-09-21 09:14:54,18,7,18,15,16,6,2,82,yellow,5,1,13,29.7
2835,born-probability,https://qpedia.ir/born-probability/,publish,ماکس بورن و تفسیر احتمالاتی؛ مربع تابع موج چه می گوید؟,54,156,ماکس بورن تفسیر احتمالاتی مربع,1329,73,17,6.6,10,0,True,True,False,False,False,1,0,0,0,True,True,1670,942,5,3,0,0,2,4,False,"Tue, 15 Sep 2026 02:03:29 +0000",2026-09-15 05:33:29,2026-09-19 04:24:05,16,5,22,14,16,8,0,81,green,7,0,11,29.4
2838,pauli-exclusion,https://qpedia.ir/pauli-exclusion/,publish,پاولی و اصل طرد؛ چرا دو الکترون مثل هم در یک «اتاق» نمی مانند؟,62,154,پاولی اصل طرد دو الکترون,1240,71,15,6.2,9,0,True,True,False,False,False,1,0,0,0,True,True,1670,942,7,3,0,0,2,1,False,"Tue, 15 Sep 2026 02:02:02 +0000",2026-09-15 05:32:02,2026-09-19 05:45:58,16,5,22,14,16,8,0,81,green,7,0,11,29.4
2841,einstein-schrodinger-reality,https://qpedia.ir/einstein-schrodinger-reality/,publish,اینشتین و شرودینگر؛ دو دوست که با کوانتوم در افتادند,52,157,اینشتین شرودینگر دو دوست کوانتوم,1526,69,18,7.6,10,0,True,True,False,False,False,1,0,0,0,True,True,1670,942,12,3,0,0,3,1,False,"Tue, 15 Sep 2026 02:02:59 +0000",2026-09-15 05:32:59,2026-09-19 04:24:36,16,5,22,14,16,8,0,81,green,7,0,11,29.4
2225,quantum-state,https://qpedia.ir/quantum-state/,publish,حالت کوانتومی چیست؟ چرا «الکترون کجاست؟» پرسش اشتباه است؟,57,157,حالت کوانتومی الکترون کجاست پرسش,1232,94,27,6.2,12,4,True,True,True,True,False,1,0,0,0,True,True,1199,675,7,0,0,0,0,4,False,"Thu, 03 Sep 2026 15:57:53 +0000",2026-09-03 19:27:53,2026-09-16 00:39:24,16,5,20,16,13,8,4,82,green,6,0,12,28.8
2227,observer,https://qpedia.ir/observer/,publish,ناظر در کوانتوم چیست؟,21,153,ناظر کوانتوم,1448,113,27,7.2,12,4,True,True,True,True,False,2,0,0,0,True,True,1199,675,6,0,0,0,0,1,False,"Thu, 03 Sep 2026 17:01:16 +0000",2026-09-03 20:31:16,2026-09-19 04:48:15,16,5,20,16,13,8,4,82,green,6,0,12,28.8
3422,ghz-state,https://qpedia.ir/ghz-state/,publish,حالت GHZ؛ درهم‌تنیدگی چندذره‌ای بدون راه فرار کلاسیک,52,118,حالت GHZ,339,28,17,1.7,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,17,8,18,15,16,6,2,82,yellow,4,1,12,28.8
2229,quark,https://qpedia.ir/quark/,publish,کوارک چیست؟,11,154,کوارک,641,41,15,3.2,8,0,True,True,True,False,False,0,0,0,0,True,True,1670,942,5,1,0,0,1,7,False,"Thu, 03 Sep 2026 15:57:09 +0000",2026-09-03 19:27:09,2026-09-18 02:44:31,15,9,18,15,14,8,2,81,green,6,0,10,28.5
2484,quantum-gravity,https://qpedia.ir/quantum-gravity/,publish,گرانش کوانتومی چیست؟ بزرگ ترین چالش فیزیک,41,117,گرانش کوانتومی بزرگ ترین چالش,1361,94,25,6.8,9,2,True,True,False,False,False,0,0,0,0,True,True,1670,942,6,3,0,0,3,10,False,"Sat, 05 Sep 2026 19:09:44 +0000",2026-09-05 22:39:44,2026-09-18 02:33:35,15,5,22,15,16,8,0,81,green,6,0,10,28.5
2502,physicists-on-quantum-weirdness,https://qpedia.ir/physicists-on-quantum-weirdness/,publish,ده دیدگاه فیزیکدانان بزرگ دربارهٔ عجایب کوانتوم,47,112,ده دیدگاه فیزیکدانان بزرگ دربارهٔ,1229,79,22,6.1,7,10,True,True,False,False,False,0,0,0,0,True,True,1670,942,11,6,0,0,6,0,False,"Sat, 05 Sep 2026 19:55:55 +0000",2026-09-05 23:25:55,2026-09-05 23:25:55,15,7,22,15,16,6,0,81,green,6,0,10,28.5
2505,quantum-time-travel,https://qpedia.ir/quantum-time-travel/,publish,آیا سفر در زمان با فیزیک کوانتوم ممکن است؟,42,112,سفر زمان فیزیک کوانتوم,1260,75,23,6.3,8,3,True,True,False,False,False,0,0,0,0,True,True,1200,675,4,4,0,0,4,1,False,"Sat, 05 Sep 2026 19:55:55 +0000",2026-09-05 23:25:55,2026-09-05 23:25:55,15,5,22,15,16,8,0,81,green,6,0,10,28.5
2512,law-of-attraction-quantum,https://qpedia.ir/law-of-attraction-quantum/,publish,قانون جذب و کوانتوم؛ کجای این استدلال می لنگد؟,46,108,قانون جذب کوانتوم کجای استدلال,1432,100,30,7.2,9,0,True,True,False,False,False,0,0,0,0,True,True,1670,941,9,5,0,0,5,2,False,"Sat, 05 Sep 2026 21:23:19 +0000",2026-09-06 00:53:19,2026-09-18 02:01:38,15,5,22,15,16,8,0,81,green,6,0,10,28.5
2513,nobel-physics-2025,https://qpedia.ir/nobel-physics-2025/,publish,نوبل فیزیک ۲۰۲۵؛ وقتی یک مدار مثل اتم رفتار کرد,47,115,نوبل فیزیک ۲۰۲۵ وقتی یک,1351,86,29,6.8,8,0,True,True,False,False,False,0,0,0,0,True,True,1200,675,11,5,0,0,4,7,False,"Sat, 05 Sep 2026 21:23:19 +0000",2026-09-06 00:53:19,2026-09-06 00:53:19,15,5,22,15,16,8,0,81,green,6,0,10,28.5
2514,q-day,https://qpedia.ir/q-day/,publish,روز کیو چیست و واقعاً کِی می رسد؟,33,107,روز کیو واقعاً کِی می,1509,94,32,7.5,9,0,True,True,False,False,False,0,0,0,0,True,True,1670,942,7,5,0,0,5,6,False,"Sat, 05 Sep 2026 21:23:19 +0000",2026-09-06 00:53:19,2026-09-18 02:18:17,15,5,22,15,16,8,0,81,green,6,0,10,28.5
2515,quantum-dots-displays,https://qpedia.ir/quantum-dots-displays/,publish,نقطهٔ کوانتومی؛ کوانتومی که در تلویزیون شماست,45,113,نقطهٔ کوانتومی کوانتومی تلویزیون شماست,1338,88,28,6.7,8,0,True,True,False,False,False,0,0,0,0,True,True,1200,675,6,5,0,0,4,4,False,"Sat, 05 Sep 2026 21:23:19 +0000",2026-09-06 00:53:19,2026-09-06 00:53:19,15,5,22,15,16,8,0,81,green,6,0,10,28.5
2516,willow-chip,https://qpedia.ir/willow-chip/,publish,تراشهٔ ویلو؛ گوگل واقعاً چه چیزی را ثابت کرد؟,45,102,تراشهٔ ویلو گوگل واقعاً چیزی,1239,82,29,6.2,8,0,True,True,False,False,False,0,0,0,0,True,True,1670,941,8,5,0,0,5,6,False,"Sat, 05 Sep 2026 21:23:19 +0000",2026-09-06 00:53:19,2026-09-18 02:04:04,15,5,22,15,16,8,0,81,green,6,0,10,28.5
2521,bitcoin-quantum-threat,https://qpedia.ir/bitcoin-quantum-threat/,publish,آیا کامپیوتر کوانتومی بیت کوین را نابود می کند؟,47,107,کامپیوتر کوانتومی بیت کوین نابود,1318,83,31,6.6,8,0,True,True,False,False,False,0,0,0,0,True,True,1200,675,6,5,0,0,5,1,False,"Sat, 05 Sep 2026 22:02:27 +0000",2026-09-06 01:32:27,2026-09-06 01:32:27,15,5,22,15,16,8,0,81,green,6,0,10,28.5
2522,quantum-eraser,https://qpedia.ir/quantum-eraser/,publish,پاک کن کوانتومی؛ آیا آینده بر گذشته اثر می گذارد؟,49,107,پاک کن کوانتومی آینده بر,1340,83,32,6.7,8,0,True,True,False,False,False,0,0,0,0,True,True,1670,942,7,5,0,0,5,5,False,"Sat, 05 Sep 2026 22:02:27 +0000",2026-09-06 01:32:27,2026-09-18 02:00:14,15,5,22,15,16,8,0,81,green,6,0,10,28.5
2523,moore-law-quantum-limit,https://qpedia.ir/moore-law-quantum-limit/,publish,پایان قانون مور؛ چرا ترانزیستورها به دیوار خوردند؟,50,108,پایان قانون مور ترانزیستورها دیوار,1319,91,33,6.6,8,0,True,True,False,False,False,0,0,0,0,True,True,1200,675,6,5,0,0,5,1,False,"Sat, 05 Sep 2026 22:02:27 +0000",2026-09-06 01:32:27,2026-09-06 01:32:27,15,5,22,15,16,8,0,81,green,6,0,10,28.5
2529,zero-point-energy-scam,https://qpedia.ir/zero-point-energy-scam/,publish,انرژی نقطهٔ صفر و افسانهٔ انرژی رایگان,38,112,انرژی نقطهٔ صفر افسانهٔ انرژی,1264,98,33,6.3,8,3,True,True,False,False,False,0,0,0,0,True,True,1200,675,7,5,0,0,5,1,False,"Sat, 05 Sep 2026 23:04:03 +0000",2026-09-06 02:34:03,2026-09-06 02:34:03,15,5,22,15,16,8,0,81,green,6,0,10,28.5
2530,quantum-hype-bubble,https://qpedia.ir/quantum-hype-bubble/,publish,حباب هیجان کوانتومی؛ چقدرش واقعی است؟,37,112,حباب هیجان کوانتومی چقدرش واقعی,1246,101,32,6.2,10,3,True,True,False,False,False,0,0,0,0,True,True,1200,675,14,5,0,0,5,4,False,"Sat, 05 Sep 2026 23:04:03 +0000",2026-09-06 02:34:03,2026-09-06 02:34:03,15,5,22,15,16,8,0,81,green,6,0,10,28.5
545,quantum-teleportation,https://qpedia.ir/quantum-teleportation/,publish,تله پورت کوانتومی چیست؟,23,112,تله پورت کوانتومی,1726,87,26,8.6,8,0,True,True,False,False,False,0,0,0,0,True,True,1672,941,5,0,0,0,0,9,False,"Tue, 01 Sep 2026 00:33:21 +0000",2026-09-01 04:03:21,2026-09-18 02:48:34,15,10,18,15,13,8,0,79,yellow,4,0,6,27.3
3466,quantum-programming-language,https://qpedia.ir/quantum-programming-language/,publish,زبان برنامه‌نویسی کوانتومی؛ از الگوریتم تا مدار قابل‌اجرا,57,127,زبان برنامه‌نویسی کوانتومی,379,34,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Sun, 20 Sep 2026 15:36:11 +0000",2026-09-20 19:06:11,2026-09-20 19:34:15,18,8,18,15,16,6,2,83,yellow,4,1,12,27.2
3410,quantum-engine-efficiency,https://qpedia.ir/quantum-engine-efficiency/,publish,بازده موتور کوانتومی؛ آیا همدوسی می‌تواند از کارنو جلو بزند؟,60,124,بازده موتور کوانتومی,382,33,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,8,18,15,16,6,2,83,yellow,4,1,12,27.2
3438,anomalous-magnetic-moment,https://qpedia.ir/anomalous-magnetic-moment/,publish,گشتاور مغناطیسی ناهنجار؛ آزمونی میلیاردی برای نظریه ذرات,56,121,گشتاور مغناطیسی ناهنجار,373,34,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,8,18,15,16,6,2,83,yellow,4,1,12,27.2
3462,quantum-generative-model,https://qpedia.ir/quantum-generative-model/,publish,مدل مولد کوانتومی؛ آیا کیوبیت‌ها می‌توانند داده تازه بسازند؟,60,122,مدل مولد کوانتومی,399,33,17,2.0,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,8,18,15,16,6,2,83,yellow,4,1,12,27.2
3464,quantum-reinforcement-learning,https://qpedia.ir/quantum-reinforcement-learning/,publish,یادگیری تقویتی کوانتومی؛ عامل، محیط و پاداش با کیوبیت‌ها,56,133,یادگیری تقویتی کوانتومی,389,34,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,8,18,15,16,6,2,83,yellow,4,1,12,27.2
3541,rydberg-atom,https://qpedia.ir/rydberg-atom/,publish,اتم ریدبرگ؛ غولی کوانتومی با الکترونی دوردست,44,129,اتم ریدبرگ,364,31,17,1.8,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,8,18,15,16,6,2,83,yellow,4,1,12,27.2
2741,gluon-w-z-bosons,https://qpedia.ir/gluon-w-z-bosons/,publish,گلوئون و بوزون W و Z؛ چسب هسته و واپاشی,39,156,گلوئون بوزون W Z چسب,1216,103,25,6.1,7,0,True,True,False,False,False,0,0,0,0,True,True,1200,675,8,4,0,0,3,2,False,"Wed, 09 Sep 2026 12:30:31 +0000",2026-09-09 16:00:31,2026-09-09 16:00:31,16,5,22,15,16,8,0,82,green,6,0,10,27.0
2746,dna-repair-enzymes,https://qpedia.ir/dna-repair-enzymes/,publish,آنزیم های ترمیم DNA؛ جهش آخر خط نیست,36,155,آنزیم های ترمیم DNA جهش,1234,107,26,6.2,7,0,True,True,False,False,False,0,0,0,0,True,True,1200,675,4,4,0,0,3,1,False,"Mon, 14 Sep 2026 16:30:35 +0000",2026-09-14 20:00:35,2026-09-14 20:00:35,16,5,22,15,16,8,0,82,green,6,0,10,27.0
2228,complementarity-principle,https://qpedia.ir/complementarity-principle/,publish,اصل مکملیت چیست؟,16,153,اصل مکملیت,833,49,15,4.2,10,0,True,True,True,False,False,0,0,0,0,True,True,1671,941,6,2,0,0,2,1,False,"Thu, 03 Sep 2026 17:01:16 +0000",2026-09-03 20:31:16,2026-09-19 04:47:24,16,9,18,15,14,8,2,82,green,5,0,9,26.1
2237,epr-paradox,https://qpedia.ir/epr-paradox/,publish,مقالهٔ EPR چیست؟,16,153,مقالهٔ EPR,625,37,13,3.1,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,6,1,0,0,1,7,False,"Thu, 03 Sep 2026 17:03:07 +0000",2026-09-03 20:33:07,2026-09-03 20:33:07,16,9,18,15,14,8,2,82,green,5,0,9,26.1
504,photon,https://qpedia.ir/photon/,publish,فوتون دقیقا چیست ؟,18,116,فوتون دقیقا,964,61,23,4.8,10,0,True,False,True,False,False,0,0,0,0,True,True,1670,942,7,2,0,0,2,47,False,"Wed, 02 Sep 2026 23:46:46 +0000",2026-09-03 03:16:46,2026-09-18 02:46:10,15,9,18,15,14,8,2,81,green,5,0,7,25.7
3430,three-box-paradox,https://qpedia.ir/three-box-paradox/,publish,پارادوکس سه جعبه؛ ذره‌ای که اگر بگردیم در دو جای متفاوت پیدا می‌شود,67,135,پارادوکس سه جعبه,394,31,17,2.0,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,1,True,"Sun, 20 Sep 2026 23:21:33 +0000",2026-09-21 02:51:33,2026-09-21 02:51:33,17,8,18,15,16,8,2,84,yellow,4,1,12,25.6
3549,magnon,https://qpedia.ir/magnon/,publish,مگنون؛ کوانتوم موج اسپینی در یک آهنربا,38,116,مگنون,329,31,17,1.6,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,17,10,18,15,16,6,2,84,yellow,4,1,12,25.6
2873,bohr-complementarity,https://qpedia.ir/bohr-complementarity/,publish,نیلز بور و اصل تکمیل؛ چرا یک چیز هم موج است هم ذره؟,51,158,نیلز بور اصل تکمیل یک,1380,72,17,6.9,9,0,True,True,False,False,False,1,0,0,0,True,True,1672,941,7,3,0,0,2,1,False,"Tue, 15 Sep 2026 01:57:49 +0000",2026-09-15 05:27:49,2026-09-19 04:26:12,16,5,22,16,16,8,0,83,green,6,0,10,25.5
287,quantum-superposition,https://qpedia.ir/quantum-superposition/,publish,برهم‌نهی کوانتومی؛ چرا سکهٔ چرخان، الکترون نیست؟,48,140,برهم نهی کوانتومی سکهٔ چرخان،,1239,99,25,6.2,12,4,True,True,True,True,True,1,0,0,0,True,True,1671,941,11,0,0,0,0,36,False,"Sat, 22 Aug 2026 19:37:34 +0000",2026-08-22 23:07:34,2026-09-18 11:16:39,16,5,20,16,13,8,6,84,green,5,0,11,24.8
312,qubit,https://qpedia.ir/qubit/,publish,کیوبیت چیست؟ چرا «بیت کوانتومی» یک بیت بهتر نیست؟,49,125,کیوبیت بیت کوانتومی یک بیت,1568,106,27,7.8,12,6,True,True,True,True,True,1,0,0,0,True,True,1670,941,10,0,0,0,0,54,False,"Sat, 22 Aug 2026 22:03:42 +0000",2026-08-23 01:33:42,2026-09-18 02:15:33,16,5,20,16,13,8,6,84,green,5,0,11,24.8
289,wave-function,https://qpedia.ir/wave-function/,publish,تابع موج چیست؟ کامل‌ترین نقشهٔ یک ذره — ولی خودش واقعیت نیست,60,120,تابع موج کامل ترین نقشهٔ,1716,114,38,8.6,12,7,True,True,True,True,True,2,0,0,0,True,True,1671,941,8,0,0,0,0,20,False,"Thu, 03 Sep 2026 00:10:21 +0000",2026-09-03 03:40:21,2026-09-16 00:39:29,16,5,20,16,13,8,6,84,green,5,0,11,24.8
2481,quantum-classical-boundary,https://qpedia.ir/quantum-classical-boundary/,publish,چرا کوانتوم را در زندگی روزمره حس نمی کنیم؟,43,109,کوانتوم زندگی روزمره حس نمی,1164,83,28,5.8,8,0,True,True,True,False,False,0,0,0,0,True,True,1670,942,11,3,0,0,3,11,False,"Sat, 05 Sep 2026 19:09:44 +0000",2026-09-05 22:39:44,2026-09-05 22:39:44,15,5,22,15,16,8,2,83,green,5,0,9,24.6
2501,human-teleportation,https://qpedia.ir/human-teleportation/,publish,چرا تله پورت انسان از نظر علمی غیرممکن است؟,43,109,تله پورت انسان نظر علمی,1059,69,21,5.3,8,0,True,True,True,False,False,0,0,0,0,True,True,1671,941,9,3,0,0,3,2,False,"Sat, 05 Sep 2026 19:55:55 +0000",2026-09-05 23:25:55,2026-09-05 23:25:55,15,5,22,15,16,8,2,83,green,5,0,9,24.6
2531,quantum-annealing-dwave,https://qpedia.ir/quantum-annealing-dwave/,publish,آنیلینگ کوانتومی؛ چرا هزار کیوبیت یعنی هزار کیوبیت نیست,55,116,آنیلینگ کوانتومی هزار کیوبیت هزار,1206,96,35,6.0,10,0,True,True,False,True,False,0,0,0,0,True,True,1200,675,13,6,0,0,6,4,False,"Sat, 05 Sep 2026 23:04:03 +0000",2026-09-06 02:34:03,2026-09-06 02:34:03,15,5,22,15,16,8,2,83,green,5,0,9,24.6
3344,quantum-fpga,https://qpedia.ir/quantum-fpga/,publish,FPGA کوانتومی؛ سخت‌افزار بازپیکربندی‌پذیر برای کنترل یا پردازش کوانتومی,71,137,FPGA کوانتومی,350,30,17,1.8,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,1,True,"Mon, 21 Sep 2026 05:44:54 +0000",2026-09-21 09:14:54,2026-09-21 09:14:54,14,10,18,15,16,8,2,83,yellow,3,1,9,24.6
3491,cavity-qed,https://qpedia.ir/cavity-qed/,publish,الکترودینامیک کوانتومی حفره؛ وقتی یک اتم بارها با یک فوتون روبه‌رو می‌شود,73,130,الکترودینامیک کوانتومی حفره,576,40,18,2.9,9,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,4,4,0,0,4,2,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,14,10,18,15,16,8,2,83,yellow,3,1,9,24.6
3513,quantum-digital-signature,https://qpedia.ir/quantum-digital-signature/,publish,امضای دیجیتال کوانتومی؛ چگونه اصالت پیام را بدون کلید خصوصی کلاسیک بسنجیم؟,74,133,امضای دیجیتال کوانتومی,445,36,17,2.2,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,2,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,14,10,18,15,16,8,2,83,yellow,3,1,9,24.6
2749,loophole-free-bell-test,https://qpedia.ir/loophole-free-bell-test/,publish,آزمایش بل بدون حفره ۲۰۱۵ چه بود؟,32,154,آزمایش بل بدون حفره ۲۰۱۵,931,80,24,4.7,7,0,True,True,False,False,False,0,0,0,0,True,True,1200,675,6,3,0,0,3,3,False,"Mon, 14 Sep 2026 16:30:35 +0000",2026-09-14 20:00:35,2026-09-14 20:00:35,16,7,20,15,16,8,0,82,green,5,0,7,24.3
3452,quantum-walk,https://qpedia.ir/quantum-walk/,publish,قدم‌زدن کوانتومی؛ راه‌رفتن هم‌زمان در چند مسیر,46,121,قدم‌زدن کوانتومی,359,33,17,1.8,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Sun, 20 Sep 2026 15:31:29 +0000",2026-09-20 19:01:29,2026-09-20 19:34:15,18,10,18,15,16,6,2,85,yellow,4,1,12,24.0
3521,quantum-network,https://qpedia.ir/quantum-network/,publish,شبکهٔ کوانتومی؛ زیرساختی برای توزیع درهم‌تنیدگی,47,129,شبکهٔ کوانتومی,415,39,17,2.1,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,3,True,"Sun, 20 Sep 2026 15:34:23 +0000",2026-09-20 19:04:23,2026-09-20 19:34:15,18,7,18,15,16,8,2,84,yellow,4,1,10,24.0
3476,dirac-semimetal,https://qpedia.ir/dirac-semimetal/,publish,نیم‌فلز دیراک؛ وقتی دو گره ویل روی هم می‌افتند,46,125,نیم‌فلز دیراک,393,31,17,2.0,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,4,4,0,0,4,0,True,"Sun, 20 Sep 2026 23:22:26 +0000",2026-09-21 02:52:26,2026-09-21 02:52:26,18,10,18,15,16,6,2,85,yellow,4,1,12,24.0
3569,quantum-fluctuation-theorem,https://qpedia.ir/quantum-fluctuation-theorem/,publish,قضیهٔ نوسان کوانتومی؛ قانون دوم در مقیاس تک‌رویداد,50,132,قضیهٔ نوسان کوانتومی,360,31,17,1.8,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,1,True,"Mon, 21 Sep 2026 01:21:54 +0000",2026-09-21 04:51:54,2026-09-21 04:51:54,18,7,18,15,16,8,2,84,yellow,4,1,10,24.0
3397,coherent-states,https://qpedia.ir/coherent-states/,publish,حالت‌های همدوس؛ کوانتومی‌ترین توصیف نور کلاسیک,46,137,حالت‌های همدوس,383,34,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,3,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,7,18,15,16,8,2,84,yellow,4,1,10,24.0
3460,quantum-neural-network,https://qpedia.ir/quantum-neural-network/,publish,شبکهٔ عصبی کوانتومی؛ نامی آشنا برای مدل‌هایی هنوز ناآشنا,56,135,شبکهٔ عصبی کوانتومی,396,33,17,2.0,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,1,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,7,18,15,16,8,2,84,yellow,4,1,10,24.0
3484,mott-insulator,https://qpedia.ir/mott-insulator/,publish,عایق مات؛ وقتی دافعه الکترون‌ها راه جریان را می‌بندد,52,135,عایق مات,388,31,17,1.9,8,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,10,18,15,16,6,2,85,yellow,4,1,12,24.0
3493,circuit-qed,https://qpedia.ir/circuit-qed/,publish,الکترودینامیک کوانتومی مدار؛ اتم مصنوعی روی یک تراشه,52,132,الکترودینامیک کوانتومی مدار,492,41,18,2.5,9,0,True,True,True,False,False,0,0,0,0,True,True,1200,675,3,4,0,0,4,0,True,"Mon, 21 Sep 2026 05:44:55 +0000",2026-09-21 09:14:55,2026-09-21 09:14:55,18,9,18,15,16,6,2,84,yellow,4,1,10,24.0
